G,0.266279,0.762334,-0.000000,0.283605,0.663437,0.013605,0.337971,0.593388,0.011001,0.407348,0.568666,0.006840,0.452481,0.563696,0.000435,0.356343,0.548208,-0.023273,0.448669,0.499905,-0.036504,0.502354,0.479166,-0.040441,0.546294,0.464791,-0.043374,0.378312,0.598688,-0.035240,0.466866,0.593234,-0.047052,0.445764,0.623820,-0.037291,0.413223,0.637258,-0.029576,0.394270,0.658205,-0.043992,0.458642,0.658952,-0.050019,0.432114,0.683138,-0.030696,0.402957,0.690116,-0.018376,0.405197,0.720194,-0.051568,0.443690,0.714584,-0.052319,0.419091,0.732089,-0.037621,0.395899,0.737513,-0.026588
G,0.284543,0.660905,-0.000000,0.303098,0.562761,0.019742,0.353849,0.491343,0.018524,0.419653,0.461169,0.014925,0.467318,0.459856,0.008548,0.374860,0.439699,-0.023342,0.465872,0.389130,-0.037641,0.520009,0.365832,-0.043024,0.564461,0.350222,-0.047480,0.394222,0.483899,-0.038326,0.491185,0.491610,-0.048588,0.468380,0.527855,-0.036940,0.435989,0.539016,-0.029253,0.409699,0.539742,-0.049752,0.478777,0.562743,-0.051396,0.451780,0.588402,-0.031073,0.423231,0.588563,-0.020759,0.421170,0.599262,-0.059922,0.462453,0.617593,-0.058120,0.437495,0.636708,-0.044057,0.414550,0.636162,-0.034903
G,0.231038,0.742168,-0.000000,0.253128,0.647437,0.011439,0.308581,0.576862,0.004875,0.378041,0.549412,-0.003029,0.422711,0.540638,-0.013093,0.316829,0.522980,-0.028344,0.407834,0.478042,-0.048813,0.464343,0.459253,-0.058283,0.510936,0.446064,-0.065097,0.333010,0.569045,-0.042107,0.435883,0.576648,-0.061523,0.415132,0.613434,-0.054293,0.381568,0.622626,-0.048125,0.347314,0.626077,-0.053290,0.427660,0.645159,-0.065987,0.401420,0.673524,-0.045960,0.370693,0.673913,-0.032559,0.359101,0.686466,-0.063553,0.412987,0.699961,-0.069400,0.388677,0.721227,-0.054960,0.363323,0.720426,-0.043817
G,0.236769,0.687479,-0.000000,0.260203,0.590548,0.012842,0.314025,0.520104,0.006083,0.379942,0.491718,-0.002507,0.423786,0.486398,-0.013113,0.321079,0.460822,-0.026996,0.409449,0.412237,-0.048148,0.463915,0.388184,-0.058578,0.507785,0.369281,-0.066355,0.334700,0.504164,-0.042441,0.439781,0.511395,-0.062824,0.419662,0.550825,-0.055589,0.386378,0.560229,-0.049439,0.348412,0.559346,-0.055559,0.430620,0.581173,-0.068117,0.405875,0.610626,-0.048212,0.376199,0.609362,-0.035424,0.360327,0.617985,-0.067943,0.416514,0.636023,-0.073796,0.392723,0.656847,-0.059883,0.366991,0.654107,-0.049521
H,0.124905,0.634368,-0.000000,0.178254,0.546485,0.024404,0.248594,0.497367,0.011941,0.323755,0.510309,-0.005674,0.381997,0.524305,-0.025170,0.254982,0.401892,-0.032897,0.362932,0.394031,-0.056719,0.423805,0.397686,-0.073488,0.474702,0.397913,-0.086332,0.249154,0.448120,-0.057825,0.373002,0.450949,-0.082272,0.443399,0.459132,-0.096332,0.496724,0.463910,-0.111023,0.246149,0.508239,-0.076068,0.351311,0.553460,-0.081608,0.324740,0.581257,-0.062425,0.292947,0.581644,-0.053819,0.246533,0.570371,-0.093188,0.321842,0.606478,-0.089457,0.299266,0.621526,-0.069533,0.271345,0.612192,-0.057731
H,0.128716,0.635305,-0.000000,0.186871,0.548657,0.044524,0.256382,0.501553,0.033984,0.326589,0.510091,0.014489,0.383164,0.521087,-0.007856,0.257089,0.403394,-0.030183,0.360893,0.390378,-0.050881,0.419787,0.392159,-0.065938,0.469933,0.394091,-0.078631,0.248524,0.451101,-0.064347,0.369604,0.446324,-0.084538,0.438927,0.454838,-0.095899,0.491769,0.461434,-0.111233,0.245311,0.511687,-0.088980,0.349046,0.551355,-0.080298,0.320959,0.579856,-0.053012,0.288448,0.580523,-0.044690,0.247530,0.569768,-0.111594,0.318004,0.604246,-0.094665,0.294874,0.619164,-0.069270,0.266938,0.608760,-0.057376
H,0.182164,0.563644,-0.000000,0.230349,0.475246,0.010477,0.306795,0.427937,-0.002792,0.386456,0.446451,-0.019967,0.441565,0.468435,-0.038312,0.312204,0.343120,-0.028934,0.419111,0.325897,-0.054228,0.478753,0.326410,-0.069954,0.528763,0.327250,-0.080745,0.312281,0.383168,-0.048225,0.432685,0.380645,-0.073357,0.500600,0.386512,-0.086104,0.552855,0.389305,-0.097129,0.311342,0.438857,-0.063992,0.409870,0.494539,-0.078940,0.381781,0.521069,-0.068196,0.350190,0.521659,-0.060687,0.311558,0.500576,-0.079551,0.379321,0.545564,-0.086655,0.354854,0.558940,-0.075048,0.327279,0.549486,-0.066258
H,0.192340,0.590277,0.000000,0.234698,0.500199,0.007724,0.308279,0.448816,-0.003938,0.386094,0.470426,-0.020446,0.437270,0.499984,-0.037086,0.309421,0.366617,-0.020105,0.411071,0.331420,-0.043294,0.469537,0.314952,-0.055833,0.517351,0.302834,-0.063855,0.315612,0.404621,-0.039651,0.430863,0.374670,-0.064710,0.497499,0.355780,-0.079004,0.549329,0.336921,-0.088919,0.320033,0.457303,-0.056812,0.410784,0.509193,-0.076652,0.382966,0.535657,-0.071195,0.353549,0.533797,-0.063768,0.325084,0.518868,-0.073789,0.387489,0.563573,-0.083863,0.360552,0.578182,-0.074450,0.332646,0.568812,-0.065574
H,0.181271,0.600603,-0.000000,0.224925,0.514155,0.002256,0.295282,0.461918,-0.011572,0.369393,0.478443,-0.028640,0.419690,0.508850,-0.046691,0.300018,0.365044,-0.023759,0.407505,0.366096,-0.048335,0.467380,0.370663,-0.065523,0.517807,0.370878,-0.077388,0.300855,0.402144,-0.039870,0.417635,0.416105,-0.064218,0.486653,0.421643,-0.079831,0.542597,0.419749,-0.092617,0.301229,0.455491,-0.054113,0.384561,0.528464,-0.071085,0.356724,0.552115,-0.067389,0.327993,0.547279,-0.064011,0.304829,0.517885,-0.068958,0.362868,0.573518,-0.076522,0.337368,0.588785,-0.067669,0.310046,0.580389,-0.061116
H,0.165899,0.602212,-0.000000,0.216456,0.529918,-0.004067,0.291104,0.492126,-0.020393,0.362736,0.512292,-0.038492,0.412148,0.534563,-0.056863,0.298925,0.375406,-0.025972,0.405715,0.398305,-0.054132,0.464720,0.414302,-0.075997,0.514512,0.423084,-0.091166,0.295726,0.410029,-0.038617,0.407486,0.449114,-0.065996,0.474450,0.469318,-0.083660,0.529414,0.476724,-0.097764,0.292565,0.461818,-0.050420,0.370947,0.548726,-0.068783,0.343612,0.571313,-0.065000,0.315847,0.561628,-0.062018,0.291978,0.524454,-0.063646,0.346022,0.590297,-0.073533,0.320286,0.604420,-0.065715,0.293013,0.589677,-0.059597
H,0.173060,0.654021,-0.000000,0.228082,0.576232,0.006383,0.294874,0.517260,-0.008567,0.368543,0.512497,-0.027977,0.428123,0.522742,-0.048198,0.273015,0.393657,-0.021211,0.378643,0.375963,-0.050363,0.440560,0.371809,-0.071582,0.491418,0.366638,-0.085154,0.269378,0.428929,-0.041726,0.389887,0.419931,-0.068508,0.461267,0.417485,-0.084271,0.516239,0.410867,-0.096811,0.270377,0.480217,-0.060773,0.377842,0.541088,-0.080913,0.361226,0.586218,-0.075209,0.333320,0.598729,-0.069831,0.277543,0.541210,-0.080218,0.358425,0.588109,-0.089479,0.343865,0.619509,-0.078432,0.316741,0.620986,-0.069692
H,0.195767,0.627756,-0.000000,0.237786,0.542697,0.007902,0.304669,0.482732,-0.005162,0.383076,0.481883,-0.022940,0.434791,0.500653,-0.041302,0.293652,0.368987,-0.018279,0.399974,0.342499,-0.045901,0.460813,0.335757,-0.064560,0.510301,0.328417,-0.076690,0.295228,0.396686,-0.037993,0.418085,0.385056,-0.062562,0.483691,0.382573,-0.075170,0.535957,0.371038,-0.085465,0.299476,0.443033,-0.056561,0.408719,0.509269,-0.075804,0.387640,0.553381,-0.072613,0.357687,0.559906,-0.069379,0.310411,0.501379,-0.075445,0.391426,0.558594,-0.086049,0.373959,0.591278,-0.079861,0.346202,0.591197,-0.075111
H,0.164707,0.546372,-0.000000,0.218411,0.471089,0.030933,0.277603,0.419356,0.021769,0.340775,0.413756,0.003031,0.387016,0.420785,-0.017411,0.255162,0.299718,-0.008032,0.354062,0.271606,-0.029150,0.410166,0.263404,-0.045230,0.458128,0.253542,-0.056942,0.253908,0.326083,-0.038777,0.367001,0.309272,-0.057207,0.429162,0.303193,-0.068914,0.479937,0.292803,-0.081201,0.258486,0.369520,-0.065261,0.359340,0.427260,-0.070432,0.339480,0.474583,-0.061006,0.311464,0.487183,-0.058884,0.270788,0.419928,-0.090807,0.343186,0.471493,-0.087111,0.331047,0.507526,-0.074576,0.307606,0.512760,-0.069021
H,0.174838,0.611781,-0.000000,0.205719,0.519200,0.008734,0.274008,0.467509,-0.002542,0.350905,0.484105,-0.016998,0.403475,0.510504,-0.033268,0.278825,0.384996,-0.025360,0.384732,0.374712,-0.043138,0.440409,0.372389,-0.054449,0.486547,0.365183,-0.062629,0.289200,0.431859,-0.041527,0.402897,0.425692,-0.058251,0.463279,0.423254,-0.067360,0.510154,0.414622,-0.076129,0.297522,0.488528,-0.054183,0.381237,0.523333,-0.065670,0.353216,0.548029,-0.059088,0.323786,0.550742,-0.054458,0.305477,0.549297,-0.066280,0.359699,0.572513,-0.071246,0.334857,0.589404,-0.060860,0.308618,0.586892,-0.053052
I,0.156289,0.900313,-0.000001,0.234938,0.872155,-0.019627,0.297771,0.770737,-0.025680,0.328545,0.677555,-0.036029,0.353986,0.605279,-0.039852,0.285140,0.679046,0.021758,0.301916,0.580266,-0.012763,0.293359,0.636704,-0.034666,0.285087,0.694353,-0.040949,0.243763,0.664214,0.018829,0.256258,0.565076,-0.026002,0.251196,0.638069,-0.049669,0.246489,0.699594,-0.051885,0.201540,0.657404,0.009072,0.211015,0.562170,-0.026735,0.211205,0.633420,-0.028557,0.209764,0.698304,-0.016331,0.158266,0.657384,-0.003221,0.165717,0.568452,-0.018186,0.175994,0.516455,-0.019157,0.187545,0.466585,-0.013950
I,0.164463,0.868643,-0.000000,0.245952,0.837497,-0.018942,0.307286,0.738861,-0.024797,0.338183,0.648110,-0.035039,0.365255,0.577523,-0.039262,0.293173,0.649338,0.021867,0.311296,0.550712,-0.012939,0.301704,0.604652,-0.036205,0.291362,0.662029,-0.043635,0.251748,0.634769,0.018209,0.265043,0.532160,-0.026858,0.260827,0.602950,-0.052629,0.255152,0.664932,-0.056746,0.210009,0.627853,0.007847,0.218900,0.531612,-0.027754,0.222850,0.600578,-0.032193,0.222646,0.665578,-0.022289,0.166681,0.628416,-0.005000,0.172723,0.538891,-0.019992,0.182941,0.485580,-0.022406,0.194278,0.435487,-0.018764
I,0.165802,0.802341,-0.000000,0.246844,0.773190,-0.017221,0.307524,0.678860,-0.021410,0.338657,0.592286,-0.029766,0.362805,0.523450,-0.032314,0.293923,0.594016,0.025841,0.310393,0.497203,-0.004277,0.300946,0.546486,-0.025814,0.292247,0.601656,-0.033219,0.252903,0.579260,0.022540,0.265438,0.479081,-0.017585,0.260306,0.545668,-0.043214,0.256910,0.605781,-0.048765,0.212431,0.571643,0.012882,0.221001,0.477167,-0.019018,0.223484,0.539397,-0.025164,0.223016,0.600980,-0.017866,0.168722,0.570221,0.001002,0.174138,0.482774,-0.011858,0.183083,0.430446,-0.014808,0.193830,0.382865,-0.012465
I,0.174971,0.734127,-0.000000,0.259746,0.707610,-0.015758,0.321730,0.616930,-0.017478,0.354075,0.531639,-0.023521,0.380228,0.465233,-0.023873,0.305541,0.534773,0.035172,0.326802,0.440488,0.008479,0.316331,0.484708,-0.013274,0.305204,0.538225,-0.021272,0.264924,0.517888,0.032725,0.282403,0.419976,-0.004398,0.275818,0.483074,-0.033154,0.270798,0.541862,-0.041741,0.226085,0.507946,0.023899,0.237292,0.411196,-0.004693,0.239918,0.467306,-0.014574,0.237336,0.527670,-0.010893,0.182824,0.503057,0.012928,0.190130,0.416330,0.003247,0.201020,0.364419,-0.000898,0.212140,0.318610,-0.000327
I,0.157149,0.883978,-0.000000,0.238543,0.850188,-0.018674,0.296312,0.751361,-0.023496,0.324985,0.661186,-0.032499,0.349370,0.590466,-0.035699,0.278388,0.665586,0.024447,0.294474,0.565916,-0.007497,0.287247,0.617238,-0.029875,0.280019,0.673198,-0.037357,0.237162,0.652542,0.021530,0.247980,0.549136,-0.021121,0.245407,0.618684,-0.047778,0.243430,0.680129,-0.053313,0.196714,0.647184,0.012082,0.203387,0.553262,-0.022051,0.207655,0.619829,-0.028963,0.208282,0.683559,-0.021305,0.153845,0.648717,0.000325,0.156329,0.559934,-0.013407,0.164246,0.506704,-0.017062,0.173833,0.457440,-0.014979
I,0.167225,0.883737,-0.000000,0.246172,0.852115,-0.017847,0.304209,0.754773,-0.022926,0.333269,0.666200,-0.032082,0.356335,0.597486,-0.035380,0.287523,0.672417,0.020870,0.303873,0.573301,-0.010457,0.295917,0.624543,-0.030947,0.287746,0.679735,-0.037281,0.247528,0.659069,0.017895,0.258148,0.559745,-0.022895,0.254605,0.628938,-0.045197,0.250518,0.688631,-0.048061,0.207171,0.652798,0.008583,0.214672,0.558564,-0.023886,0.218144,0.625741,-0.026183,0.218070,0.688325,-0.015910,0.165350,0.653733,-0.003155,0.168359,0.567586,-0.017388,0.176129,0.515318,-0.019483,0.185246,0.465848,-0.015974
I,0.186415,0.802529,-0.000000,0.269536,0.776924,-0.015120,0.325940,0.690449,-0.016365,0.350167,0.603739,-0.022411,0.357521,0.533187,-0.023489,0.301299,0.623430,0.039777,0.315478,0.544991,0.015011,0.302983,0.584940,-0.005641,0.291067,0.630808,-0.013359,0.262082,0.604662,0.037874,0.274891,0.519323,0.001946,0.269424,0.579574,-0.024526,0.263291,0.636770,-0.031027,0.224827,0.592651,0.029193,0.233438,0.504871,-0.001319,0.237525,0.563883,-0.010029,0.235093,0.625326,-0.003735,0.183988,0.585422,0.018470,0.192716,0.507089,0.007204,0.206442,0.459291,0.003301,0.218493,0.419081,0.005130
I,0.209281,0.710018,-0.000000,0.295202,0.679939,-0.013295,0.349446,0.589950,-0.013395,0.370437,0.500243,-0.018475,0.379106,0.429167,-0.019000,0.317784,0.524446,0.041048,0.331068,0.444425,0.016826,0.323127,0.482804,-0.003962,0.314340,0.528858,-0.012046,0.277902,0.507267,0.037812,0.288607,0.417511,0.002220,0.289008,0.475568,-0.025393,0.287301,0.534165,-0.033109,0.240644,0.496976,0.028002,0.246029,0.405651,-0.002601,0.255734,0.462658,-0.013017,0.257531,0.524605,-0.008307,0.198721,0.491598,0.016368,0.204383,0.409671,0.004508,0.217440,0.357702,-0.000407,0.229265,0.314004,0.000284
I,0.195635,0.823780,-0.000000,0.276582,0.788717,-0.016797,0.329444,0.691129,-0.020571,0.347987,0.598604,-0.028850,0.355858,0.525623,-0.031889,0.298674,0.621046,0.029237,0.308926,0.538391,0.000809,0.300233,0.585227,-0.019928,0.291941,0.635690,-0.027204,0.258138,0.608426,0.026649,0.265773,0.522140,-0.011934,0.264772,0.586245,-0.035885,0.261832,0.645179,-0.040438,0.218440,0.602704,0.017420,0.222116,0.510778,-0.014699,0.230327,0.573312,-0.019055,0.232668,0.636396,-0.009771,0.176345,0.602873,0.005849,0.181068,0.520119,-0.008062,0.193443,0.467626,-0.011037,0.204757,0.421430,-0.008011
I,0.176758,0.840732,-0.000000,0.258349,0.805289,-0.018195,0.312346,0.706558,-0.022520,0.331157,0.612859,-0.031373,0.337743,0.539250,-0.034570,0.280914,0.633350,0.029882,0.290318,0.550974,0.000677,0.280936,0.602043,-0.019897,0.272642,0.654765,-0.026579,0.239454,0.621018,0.028049,0.246288,0.535567,-0.011832,0.244295,0.604768,-0.035142,0.242100,0.665614,-0.038340,0.199671,0.616073,0.019254,0.203751,0.525427,-0.014185,0.209927,0.591870,-0.017442,0.211334,0.656466,-0.006477,0.157606,0.616739,0.008018,0.162407,0.534067,-0.006035,0.175306,0.482520,-0.008228,0.187655,0.436321,-0.004097
J,0.259438,0.840539,-0.000001,0.213553,0.746053,0.056368,0.213021,0.654806,0.077541,0.240151,0.593894,0.090151,0.276894,0.573965,0.101043,0.189839,0.582080,0.022164,0.252442,0.504073,0.036995,0.262505,0.545197,0.049210,0.250436,0.575492,0.056869,0.233110,0.591710,-0.003096,0.291086,0.531602,0.021830,0.299434,0.583405,0.037209,0.287385,0.610417,0.040678,0.280049,0.610509,-0.020754,0.329625,0.557967,0.005703,0.332725,0.604931,0.019996,0.317866,0.631681,0.019666,0.329835,0.632458,-0.032861,0.361198,0.531397,-0.018093,0.381680,0.487037,-0.007771,0.394095,0.444519,-0.004255
J,0.253025,0.851503,-0.000001,0.268131,0.759663,0.032034,0.280885,0.669994,0.036468,0.308691,0.604665,0.031129,0.340487,0.583820,0.029979,0.193815,0.571351,0.025493,0.290797,0.505263,0.012436,0.310566,0.568933,0.004722,0.297643,0.608153,0.001049,0.195755,0.585901,-0.001174,0.312738,0.529259,-0.013637,0.322313,0.599750,-0.010772,0.310937,0.631780,-0.008757,0.216680,0.610592,-0.027842,0.324831,0.554626,-0.036151,0.331142,0.626126,-0.024189,0.316838,0.667182,-0.017260,0.251991,0.636138,-0.052937,0.314693,0.540450,-0.062933,0.348617,0.491069,-0.063838,0.369885,0.442005,-0.064320
J,0.257946,0.861049,-0.000001,0.219153,0.798169,0.033498,0.204377,0.708714,0.045918,0.216277,0.633082,0.049432,0.249833,0.603859,0.055381,0.148967,0.633195,0.025775,0.232878,0.541484,0.023279,0.264261,0.592573,0.024604,0.261311,0.635521,0.027118,0.161280,0.632252,0.003722,0.261860,0.554852,0.002301,0.281916,0.613264,0.008657,0.278936,0.648295,0.011682,0.191066,0.639181,-0.016880,0.282159,0.563539,-0.017647,0.300521,0.627621,-0.009288,0.296704,0.668840,-0.006392,0.231963,0.647003,-0.035185,0.276220,0.545482,-0.040792,0.302409,0.494676,-0.042169,0.320107,0.445060,-0.043726
J,0.251441,0.854379,-0.000001,0.205852,0.775499,0.033371,0.195720,0.670753,0.040341,0.220681,0.587701,0.040626,0.258028,0.554551,0.043492,0.149493,0.612860,0.004885,0.233566,0.518558,0.001109,0.254555,0.572883,0.005565,0.243472,0.608424,0.009743,0.176055,0.619453,-0.017718,0.268138,0.538099,-0.018513,0.278826,0.594519,-0.008264,0.269716,0.623633,-0.004760,0.215611,0.631061,-0.036896,0.295063,0.548696,-0.034665,0.303896,0.605505,-0.021825,0.293279,0.641185,-0.018346,0.262277,0.643090,-0.053308,0.304619,0.539257,-0.054370,0.327880,0.487531,-0.051896,0.343174,0.437070,-0.052441
J,0.255343,0.844996,-0.000001,0.201863,0.769877,0.022681,0.190044,0.658320,0.025494,0.214211,0.558779,0.025655,0.248644,0.512108,0.027171,0.153512,0.625905,-0.019848,0.210772,0.520237,-0.022944,0.229353,0.559121,-0.014655,0.222606,0.587146,-0.009009,0.199883,0.634125,-0.035812,0.259971,0.537925,-0.036527,0.273855,0.584593,-0.022978,0.265542,0.611506,-0.017385,0.251696,0.645071,-0.047356,0.304036,0.555325,-0.048421,0.310100,0.599968,-0.033249,0.298288,0.632774,-0.026893,0.305920,0.654913,-0.055692,0.329256,0.550059,-0.059301,0.344094,0.499069,-0.055204,0.351003,0.452697,-0.054265
J,0.207768,0.906285,-0.000001,0.196603,0.803393,0.007716,0.237205,0.684744,-0.003245,0.297071,0.601901,-0.013912,0.349922,0.574822,-0.020912,0.196698,0.632022,-0.056094,0.304335,0.569824,-0.067542,0.314933,0.616258,-0.054695,0.301576,0.642457,-0.046051,0.216761,0.683343,-0.070488,0.338302,0.636841,-0.089692,0.326064,0.691643,-0.073691,0.301156,0.710777,-0.065454,0.250942,0.739982,-0.081218,0.360932,0.687353,-0.101178,0.343518,0.731845,-0.083803,0.317082,0.753512,-0.074254,0.290712,0.794100,-0.089379,0.373459,0.714500,-0.111455,0.418180,0.672982,-0.115999,0.457671,0.629544,-0.120422
K,0.271250,0.832849,0.000000,0.351284,0.760439,-0.014702,0.377968,0.618757,-0.018521,0.360900,0.499451,-0.027370,0.345180,0.412684,-0.034521,0.354458,0.534675,0.002969,0.390003,0.408918,-0.021377,0.408182,0.337268,-0.034485,0.419654,0.272183,-0.042843,0.301355,0.525353,-0.010345,0.323134,0.366059,-0.043944,0.336697,0.276753,-0.065294,0.341019,0.198021,-0.074706,0.248649,0.542694,-0.027222,0.297377,0.455347,-0.077189,0.340025,0.545526,-0.079588,0.359714,0.613001,-0.066089,0.201532,0.574680,-0.045049,0.263965,0.543863,-0.082284,0.305339,0.613104,-0.078262,0.324290,0.663298,-0.065908
K,0.270994,0.875813,0.000001,0.348027,0.808668,-0.028763,0.372766,0.664455,-0.038121,0.338601,0.541650,-0.049662,0.310751,0.456269,-0.059218,0.367079,0.575661,-0.015871,0.399584,0.440616,-0.044405,0.415307,0.354265,-0.060080,0.424529,0.279071,-0.070377,0.307365,0.571551,-0.025846,0.317983,0.418305,-0.063925,0.323147,0.320617,-0.086474,0.319523,0.238834,-0.096759,0.250575,0.600597,-0.039922,0.261682,0.516026,-0.097132,0.290760,0.622719,-0.095104,0.304737,0.699166,-0.076730,0.201531,0.647850,-0.055990,0.231653,0.606153,-0.101725,0.260811,0.687249,-0.093788,0.274480,0.745544,-0.076552
K,0.254842,0.879518,0.000001,0.330429,0.806823,-0.033504,0.345419,0.660531,-0.041644,0.305778,0.533006,-0.050517,0.285136,0.439824,-0.057592,0.350426,0.576852,-0.012391,0.381126,0.447033,-0.038506,0.397727,0.361663,-0.053768,0.408816,0.284998,-0.064542,0.289844,0.573176,-0.019540,0.297184,0.417539,-0.055201,0.297395,0.318113,-0.078430,0.289428,0.234815,-0.089909,0.234167,0.605752,-0.031658,0.235076,0.515173,-0.090845,0.261600,0.622492,-0.092071,0.275038,0.699284,-0.075576,0.186312,0.656331,-0.045777,0.208334,0.609175,-0.096950,0.233295,0.694018,-0.092289,0.245406,0.755346,-0.076628
K,0.290984,0.862745,0.000001,0.365479,0.797567,-0.024249,0.389323,0.660764,-0.031935,0.364043,0.543390,-0.042106,0.352081,0.457947,-0.049706,0.384260,0.577827,-0.011142,0.420985,0.455275,-0.036935,0.442287,0.377687,-0.050327,0.456648,0.308668,-0.058757,0.326092,0.571478,-0.021126,0.332895,0.428166,-0.056138,0.332847,0.336395,-0.076845,0.325245,0.259416,-0.085555,0.270965,0.597061,-0.034668,0.288501,0.534873,-0.086381,0.315978,0.636291,-0.083258,0.329042,0.707751,-0.065115,0.222262,0.639108,-0.050024,0.254595,0.613245,-0.089824,0.283755,0.691188,-0.080311,0.299610,0.746101,-0.062714
K,0.304967,0.838805,0.000001,0.377117,0.779253,-0.024589,0.402716,0.648256,-0.034161,0.376894,0.535205,-0.045853,0.358092,0.452809,-0.055279,0.397374,0.559206,-0.017778,0.433163,0.435558,-0.044148,0.453588,0.356283,-0.057309,0.467090,0.287688,-0.065120,0.339824,0.552472,-0.027012,0.347751,0.408209,-0.061064,0.350912,0.316671,-0.080231,0.346796,0.241139,-0.087926,0.284682,0.576641,-0.039292,0.302905,0.519948,-0.088592,0.332438,0.617477,-0.086053,0.347639,0.687302,-0.068992,0.236640,0.617198,-0.053371,0.268279,0.595570,-0.090667,0.299114,0.669538,-0.081665,0.317460,0.722899,-0.064962
K,0.312338,0.809850,0.000001,0.379431,0.741474,-0.018591,0.397322,0.618733,-0.025763,0.370849,0.514024,-0.036407,0.349187,0.440488,-0.045613,0.386313,0.550011,-0.009253,0.415665,0.433952,-0.032153,0.431187,0.361445,-0.043670,0.440758,0.296715,-0.050762,0.336016,0.547153,-0.019468,0.343036,0.410814,-0.049449,0.345384,0.329206,-0.066468,0.341421,0.261366,-0.073623,0.287292,0.570953,-0.032604,0.308337,0.498884,-0.078163,0.337147,0.584177,-0.076638,0.350646,0.650830,-0.061550,0.244172,0.609211,-0.046956,0.278686,0.572536,-0.081178,0.310744,0.634201,-0.073879,0.328474,0.684050,-0.059614
K,0.310870,0.831251,0.000001,0.379264,0.772700,-0.022389,0.400532,0.645509,-0.030762,0.371409,0.536332,-0.041266,0.346661,0.459332,-0.050453,0.393894,0.570217,-0.015864,0.425530,0.449990,-0.039517,0.442447,0.374358,-0.050886,0.453290,0.308329,-0.057953,0.341163,0.566055,-0.024973,0.351282,0.426209,-0.055675,0.356265,0.341526,-0.072804,0.353926,0.272024,-0.080166,0.290399,0.590081,-0.036971,0.306560,0.514391,-0.084374,0.333577,0.604384,-0.082872,0.346295,0.672264,-0.067692,0.245448,0.628993,-0.050216,0.278626,0.596133,-0.087538,0.307369,0.665595,-0.080586,0.321860,0.718080,-0.066141
L,0.192848,0.756852,-0.000000,0.298920,0.700775,-0.017202,0.375140,0.643303,-0.026006,0.443271,0.584016,-0.038540,0.495856,0.551154,-0.049200,0.326721,0.469818,0.018772,0.340730,0.354189,-0.008312,0.346175,0.287932,-0.028298,0.345767,0.227106,-0.041607,0.281610,0.466243,0.013720,0.297066,0.362114,-0.029462,0.291171,0.469233,-0.032261,0.279326,0.526939,-0.019512,0.230164,0.482288,0.002519,0.244140,0.409751,-0.039291,0.242417,0.517089,-0.018603,0.234219,0.554688,0.010109,0.177518,0.515388,-0.010556,0.188423,0.444617,-0.026575,0.202444,0.522417,-0.001920,0.199163,0.553117,0.022457
L,0.211311,0.781699,-0.000000,0.308663,0.727961,-0.029426,0.390933,0.650045,-0.045208,0.459759,0.580349,-0.063010,0.514578,0.540563,-0.079476,0.337207,0.468529,-0.000783,0.343834,0.348954,-0.029673,0.346207,0.277594,-0.048504,0.343968,0.214450,-0.061905,0.285459,0.473626,-0.006528,0.294414,0.365997,-0.055967,0.293188,0.478868,-0.060938,0.286634,0.537199,-0.048431,0.231373,0.497331,-0.018995,0.237420,0.425120,-0.070105,0.242149,0.534249,-0.052890,0.242778,0.573040,-0.025148,0.178049,0.533640,-0.034127,0.183682,0.464420,-0.060346,0.199103,0.541744,-0.040220,0.202664,0.574302,-0.017767
L,0.221989,0.810903,-0.000000,0.314610,0.772596,-0.025047,0.403997,0.704379,-0.044321,0.479936,0.654215,-0.067168,0.538714,0.636644,-0.089723,0.352683,0.519640,-0.006536,0.368501,0.397095,-0.037430,0.377071,0.323981,-0.054253,0.377948,0.259971,-0.065901,0.303336,0.518765,-0.016637,0.327144,0.407457,-0.070389,0.327920,0.516173,-0.074331,0.315908,0.569031,-0.059865,0.248609,0.535617,-0.032315,0.267312,0.471087,-0.084621,0.268481,0.578189,-0.064314,0.259405,0.611112,-0.034090,0.192889,0.565373,-0.050321,0.213015,0.505632,-0.074491,0.224826,0.585141,-0.050816,0.219391,0.615618,-0.026094
L,0.230045,0.821961,-0.000000,0.318819,0.766599,-0.038839,0.396372,0.678416,-0.060924,0.463215,0.601250,-0.083502,0.517948,0.548136,-0.103950,0.349951,0.497216,-0.014701,0.350883,0.375527,-0.051424,0.351622,0.299421,-0.073517,0.348251,0.229186,-0.088730,0.294824,0.507554,-0.019435,0.295520,0.401547,-0.076922,0.298101,0.517619,-0.083147,0.298584,0.568589,-0.070417,0.238094,0.535441,-0.031817,0.238463,0.469887,-0.088849,0.247715,0.578863,-0.069875,0.254316,0.606331,-0.040346,0.185062,0.573650,-0.047913,0.187728,0.511242,-0.077174,0.204830,0.589383,-0.056234,0.211248,0.614726,-0.032795
